  1.000042  0.000312
  0.999059  0.000478
  0.996117  0.000973
  0.991225  0.001791
  0.984402  0.002921
  0.975675  0.004348
  0.965078  0.006053
  0.952649  0.008015
  0.938439  0.010209
  0.922501  0.012606
  0.904896  0.015176
  0.885693  0.017887
  0.864967  0.020706
  0.842798  0.023598
  0.819271  0.026528
  0.794479  0.029462
  0.768519  0.032364
  0.741491  0.035203
  0.713503  0.037944
  0.684663  0.040558
  0.655086  0.043016
  0.624887  0.045290
  0.594187  0.047358
  0.563105  0.049197
  0.531766  0.050790
  0.500294  0.052121
  0.468814  0.053178
  0.437450  0.053954
  0.406330  0.054443
  0.375476  0.054562
  0.345086  0.054145
  0.315308  0.053210
  0.286265  0.051785
  0.258076  0.049906
  0.230855  0.047616
  0.204715  0.044963
  0.179762  0.041998
  0.156097  0.038779
  0.133816  0.035366
  0.113009  0.031819
  0.093759  0.028200
  0.076142  0.024571
  0.060227  0.020992
  0.046077  0.017520
  0.033744  0.014209
  0.023277  0.011107
  0.014714  0.008257
  0.008085  0.005697
  0.003414  0.003454
  0.000717  0.001551
  0.000000  0.000000
  0.001257 -0.001156
  0.004471 -0.001885
  0.009628 -0.002193
  0.016703 -0.002097
  0.025666 -0.001618
  0.036479 -0.000780
  0.049096  0.000382
  0.063466  0.001834
  0.079530  0.003534
  0.097224  0.005438
  0.116478  0.007496
  0.137215  0.009658
  0.159356  0.011872
  0.182814  0.014084
  0.207500  0.016240
  0.233318  0.018286
  0.260170  0.020170
  0.287955  0.021843
  0.316567  0.023257
  0.345897  0.024369
  0.375834  0.025142
  0.406289  0.025548
  0.437216  0.025737
  0.468396  0.025776
  0.499706  0.025657
  0.531024  0.025374
  0.562228  0.024923
  0.593195  0.024305
  0.623802  0.023525
  0.653931  0.022590
  0.683461  0.021510
  0.712276  0.020300
  0.740262  0.018976
  0.767308  0.017555
  0.793306  0.016060
  0.818153  0.014512
  0.841750  0.012934
  0.864002  0.011351
  0.884820  0.009785
  0.904121  0.008262
  0.921827  0.006804
  0.937868  0.005433
  0.952178  0.004171
  0.964699  0.003036
  0.975381  0.002045
  0.984181  0.001213
  0.991062  0.000553
